id|name|description
7c624f9d-1673-5f2b-8c1d-f1e83f8c3302|Localized Distributed Algorithm for Vertex Cover|The authors propose a localized distributed algorithm for detecting vertex cover using 2-hop local neighborhood information in distributed systems. This algorithm addresses the challenge of efficient graph dynamics processing by minimizing the number of nodes in the vertex cover, which is essential for maintaining graph structures under updates. The algorithm uses a scoring-based mechanism to minimize the number of nodes in the vertex cover by identifying nodes that cover more edges than others. Each node decides about its neighbors’ status in or out of the vertex cover based on the total edges and 1-hop neighbors in the subgraph. The algorithm has a time complexity of O(Δ^2), where Δ is the maximum node degree. The authors conducted a detailed computational analysis and compared their algorithm with existing distributed algorithms on three different benchmark sets. The analysis showed that the proposed algorithm generates smaller vertex covers than the other algorithms in all benchmarks, with an average difference of more than 11 in some evaluated graph instances.
d95dd427-f3cb-5216-a597-3b4e9659c872|2-Hop Local Neighborhood Information-Based Distributed Algorithm|The authors propose a distributed algorithm that utilizes 2-hop local neighborhood information to construct the vertex cover of a given network. This approach enables nodes to make decisions based on their local subgraph, reducing the need for extensive communication.
e56e8da2-f3f9-5143-b710-e4694a9736d2|Distributed Tip Maintenance Algorithm (DTMA)|DTMA is a distributed algorithm designed to efficiently maintain the tip numbers of vertices in large-scale dynamic bipartite graphs. It addresses the challenge of efficient graph dynamics processing by utilizing a task-split strategy to break down complex updates into smaller sub-tasks, which are then processed in parallel.
a3b6a4c7-cf34-5c22-9b61-7e0cd87e88a9|Message Aggregation Strategy|The message aggregation strategy is a technique used to reduce massive redundant messaging and avoid memory overflow problems while processing large-scale graphs. It addresses the challenge of efficient graph dynamics processing by aggregating messages from vertices and sending them to machines, rather than sending individual messages to neighbors.
88448eef-c7c9-56af-a519-b64d546c9369|Distributed Butterfly Counting Algorithm (DBCA)|DBCA is a distributed algorithm designed to efficiently count the number of butterflies in large-scale bipartite graphs. It addresses the challenge of efficient graph dynamics processing by utilizing a priority-based message passing strategy to reduce the number of messages sent and received.
c8206b45-276f-5f87-bbc2-185c55ce95d7|Task Split Strategy|The authors propose a task split strategy to maintain tip numbers when given bipartite graphs are updated. This strategy involves generating sub-tasks for each updated edge and processing them in serial.
24fd445f-5693-5c0b-8b99-6de7952e8f42|Candidate Sharing Theory|The authors propose a candidate sharing theory to reduce redundant computation of sub-tasks with two same endpoints.
e88e6ba6-2cfe-5aa4-bcc1-35848d261924|Task-Split Strategy|The authors propose a task-split strategy to maintain tip numbers when given bipartite graphs are updated. This strategy involves breaking down the complex problem into several sub-tasks, each of which is processed in serial.
b60e1659-d2ad-5e29-95a8-797d5874be04|Update Combination Mechanism|The authors propose an update combination mechanism to reduce data communication in the scatter phase of the edge-centric graph processing paradigm. This mechanism combines updates that have the same destination vertex before writing them into the external memory, thereby reducing the volume of data written into the external memory.
5327b52a-df81-577b-bb93-8f274e4e5736|Optimized Data Layout|The authors propose an optimized data layout to improve external memory performance and reduce data communication between the FPGA and external memory. This layout sorts the edges of each shard based on the destination vertices, enabling consecutive updates with the same destination vertex to be easily combined.
6cb72587-d8ee-5eb4-9bcf-0f9261d70653|Vertex Buffering|The authors propose vertex buffering to buffer vertex data in the on-chip RAMs of the FPGA, reducing the need for external memory accesses and improving performance.
d72e068e-e176-5b5e-a137-d06e67ce5088|Parallel Pipelined Processing|The authors propose parallel pipelined processing to concurrently process distinct edges or updates of each shard, improving performance and reducing the need for external memory accesses.
e1c03b93-38d9-592d-845d-97d2c445efa8|Inter-Partition Parallelism|The authors propose inter-partition parallelism to concurrently process distinct partitions, improving performance and reducing the need for external memory accesses.
a45de90e-2541-57e9-918c-53f7a516955f|Intra-Partition Parallelism|The authors propose intra-partition parallelism to concurrently process distinct edges or updates of each partition, improving performance and reducing the need for external memory accesses.
c026657d-cc2f-59c1-9ccf-31544fbaf836|TrIndexing|TrIndexing is a technique used to precompute and index the triangles (3-cycles) of the graph to facilitate pruning and reduce communication cost. TrIndexing involves grouping vertices that are connected to the same set of vertices, allowing for local computation of intersections and reducing the need for communication. The paper shows that TrIndexing can greatly improve the performance of BinJoin and WOptJoin algorithms, especially when the graph is dense.
0c6b5e81-19e2-5503-8328-e660afee3d2f|Compression|Compression is a technique used to maintain intermediate results in a compressed form to reduce maintaining and communication cost. Compression involves compressing the intermediate results by representing them as intersections of vertex covers, reducing the size of the data that needs to be communicated. The paper shows that Compression can improve the performance of BinJoin and WOptJoin algorithms, especially when the graph is sparse.
